,mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,team,total,home,index_opp,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,team_opp,total_opp,home_opp,season,date,won
816,240,240,46,91,0.505,17,43,0.395,15,21,0.714,8,36,44,25,8,6,15,18,124,0.619,0.599,0.473,0.231,18.2,87.8,51.8,54.3,7.6,13,13,100,118.1,107.6,12,23,1,5,12,0.6,5,6,1,5,8,13,7,2,5,4,4,33,19,0.788,1,1,0.667,14.1,32,18.9,42.7,4.2,17.4,33.7,30.7,138,116,TOR,124,0,1,240,240,40,83,0.482,14,37,0.378,19,25,0.76,5,36,41,25,10,5,17,17,113,0.601,0.566,0.446,0.301,12.2,81.8,48.2,62.5,9.5,10.4,15.3,100,107.6,118.1,11,20,0.636,4,10,0.667,10,14,1,2,10,10,8,5,3,5,4,34,6,0.727,0.727,1,0.8,7.7,29.3,15.1,47.4,6.1,9.6,36,36.1,126,127,MIL,113,1,2021,2/16/2021,TRUE
817,240,240,40,83,0.482,14,37,0.378,19,25,0.76,5,36,41,25,10,5,17,17,113,0.601,0.566,0.446,0.301,12.2,81.8,48.2,62.5,9.5,10.4,15.3,100,107.6,118.1,11,20,0.636,4,10,0.667,10,14,1,2,10,10,8,5,3,5,4,34,6,0.727,0.727,1,0.8,7.7,29.3,15.1,47.4,6.1,9.6,36,36.1,126,127,MIL,113,1,0,240,240,46,91,0.505,17,43,0.395,15,21,0.714,8,36,44,25,8,6,15,18,124,0.619,0.599,0.473,0.231,18.2,87.8,51.8,54.3,7.6,13,13,100,118.1,107.6,12,23,1,5,12,0.6,5,6,1,5,8,13,7,2,5,4,4,33,19,0.788,1,1,0.667,14.1,32,18.9,42.7,4.2,17.4,33.7,30.7,138,116,TOR,124,0,2021,2/16/2021,FALSE
818,240,240,42,77,0.545,11,26,0.423,17,21,0.81,6,32,38,20,8,8,18,14,112,0.649,0.617,0.338,0.273,18.2,74.4,50,47.6,8.2,13.6,17.3,100,114.9,106.7,13,20,0.714,3,5,0.75,7,8,1,3,13,13,7,4,2,5,3,30,14,0.9,0.9,1,1,23.9,38.3,21.7,34.7,6.1,5.5,33.3,33.4,164,118,LAL,112,0,1,240,240,39,93,0.419,16,34,0.471,10,13,0.769,11,27,38,26,11,4,15,27,104,0.527,0.505,0.366,0.14,25.6,81.8,50,66.7,11.3,7.8,13.2,100,106.7,114.9,10,21,0.7,5,10,1,3,4,1,7,7,13,8,2,2,4,4,28,2,1.031,1,0.667,0.667,26.8,29.9,28.2,42.7,5,10.6,33.3,31.7,208,122,MIN,104,1,2021,2/16/2021,TRUE
819,240,240,39,93,0.419,16,34,0.471,10,13,0.769,11,27,38,26,11,4,15,27,104,0.527,0.505,0.366,0.14,25.6,81.8,50,66.7,11.3,7.8,13.2,100,106.7,114.9,10,21,0.7,5,10,1,3,4,1,7,7,13,8,2,2,4,4,28,2,1.031,1,0.667,0.667,26.8,29.9,28.2,42.7,5,10.6,33.3,31.7,208,122,MIN,104,1,0,240,240,42,77,0.545,11,26,0.423,17,21,0.81,6,32,38,20,8,8,18,14,112,0.649,0.617,0.338,0.273,18.2,74.4,50,47.6,8.2,13.6,17.3,100,114.9,106.7,13,20,0.714,3,5,0.75,7,8,1,3,13,13,7,4,2,5,3,30,14,0.9,0.9,1,1,23.9,38.3,21.7,34.7,6.1,5.5,33.3,33.4,164,118,LAL,112,0,2021,2/16/2021,FALSE
820,240,240,42,96,0.438,20,47,0.426,11,17,0.647,15,39,54,26,6,8,10,23,115,0.556,0.542,0.49,0.177,27.8,84.8,54,61.9,6.1,15.4,8.8,100,117.5,106.3,12,25,1,5,14,1,4,6,0.667,7,14,21,10,2,6,3,6,31,17,1.3,1.3,1,0.667,19.1,44.7,30.9,49.2,2.7,15.1,19.2,33.6,184,115,POR,115,0,1,240,240,37,85,0.435,10,33,0.303,20,27,0.741,7,39,46,23,6,3,11,16,104,0.537,0.494,0.388,0.318,15.2,72.2,46,62.2,6.1,6.1,10.2,100,106.3,117.5,8,18,0.8,3,9,1,5,6,1,2,8,10,6,1,1,3,4,23,14,0.87,0.9,0.667,0.667,8.8,31.6,20.3,28.9,15.4,4.1,100,26.5,170,128,OKC,104,1,2021,2/16/2021,TRUE
821,240,240,37,85,0.435,10,33,0.303,20,27,0.741,7,39,46,23,6,3,11,16,104,0.537,0.494,0.388,0.318,15.2,72.2,46,62.2,6.1,6.1,10.2,100,106.3,117.5,8,18,0.8,3,9,1,5,6,1,2,8,10,6,1,1,3,4,23,14,0.87,0.9,0.667,0.667,8.8,31.6,20.3,28.9,15.4,4.1,100,26.5,170,128,OKC,104,1,0,240,240,42,96,0.438,20,47,0.426,11,17,0.647,15,39,54,26,6,8,10,23,115,0.556,0.542,0.49,0.177,27.8,84.8,54,61.9,6.1,15.4,8.8,100,117.5,106.3,12,25,1,5,14,1,4,6,0.667,7,14,21,10,2,6,3,6,31,17,1.3,1.3,1,0.667,19.1,44.7,30.9,49.2,2.7,15.1,19.2,33.6,184,115,POR,115,0,2021,2/16/2021,FALSE
822,240,240,47,82,0.573,20,40,0.5,14,15,0.933,4,33,37,28,4,4,10,11,128,0.722,0.695,0.488,0.183,11.8,89.2,52.1,59.6,4.3,7.8,10.1,100,136.3,132.1,14,22,1,5,11,1,5,5,1,3,7,8,11,1,1,2,2,38,12,1.014,1,1,0.5,15.1,36.9,22,49.9,2,3.8,31.1,34.6,164,136,BRK,128,0,1,240,240,48,88,0.545,16,37,0.432,12,12,1,4,30,34,28,7,3,6,15,124,0.665,0.636,0.42,0.136,10.8,88.2,47.9,58.3,7.5,7.1,6,100,132.1,136.3,12,20,0.778,4,9,1,4,4,1,2,8,9,7,2,1,2,4,29,5,0.9,0.9,1,0.8,8.4,32.7,17.6,38.8,7.6,3.7,33.3,31.5,155,143,PHO,124,1,2021,2/16/2021,TRUE
823,240,240,48,88,0.545,16,37,0.432,12,12,1,4,30,34,28,7,3,6,15,124,0.665,0.636,0.42,0.136,10.8,88.2,47.9,58.3,7.5,7.1,6,100,132.1,136.3,12,20,0.778,4,9,1,4,4,1,2,8,9,7,2,1,2,4,29,5,0.9,0.9,1,0.8,8.4,32.7,17.6,38.8,7.6,3.7,33.3,31.5,155,143,PHO,124,1,0,240,240,47,82,0.573,20,40,0.5,14,15,0.933,4,33,37,28,4,4,10,11,128,0.722,0.695,0.488,0.183,11.8,89.2,52.1,59.6,4.3,7.8,10.1,100,136.3,132.1,14,22,1,5,11,1,5,5,1,3,7,8,11,1,1,2,2,38,12,1.014,1,1,0.5,15.1,36.9,22,49.9,2,3.8,31.1,34.6,164,136,BRK,128,0,2021,2/16/2021,FALSE
824,240,240,44,77,0.571,8,24,0.333,26,31,0.839,8,29,37,19,8,2,14,18,122,0.673,0.623,0.312,0.403,23.5,72.5,50,43.2,8.2,3.6,13.4,100,125.5,117.3,14,20,1,4,9,0.5,8,8,1,4,9,13,8,2,1,8,5,40,14,0.906,1,0.667,4,17.3,34.3,25.8,43.9,3.8,3.1,25.4,41.2,200,123,ATL,122,0,1,240,240,40,86,0.465,10,31,0.323,24,27,0.889,11,26,37,22,9,3,16,27,114,0.582,0.523,0.36,0.314,27.5,76.5,50,55,9.3,5.7,14,100,117.3,125.5,11,21,0.8,3,9,1,10,11,1,4,6,7,7,3,2,3,5,35,2,0.788,0.8,0.714,1,17.7,24.3,18.5,33.2,5.5,9.5,60,34.8,152,132,BOS,114,1,2021,2/17/2021,TRUE
825,240,240,40,86,0.465,10,31,0.323,24,27,0.889,11,26,37,22,9,3,16,27,114,0.582,0.523,0.36,0.314,27.5,76.5,50,55,9.3,5.7,14,100,117.3,125.5,11,21,0.8,3,9,1,10,11,1,4,6,7,7,3,2,3,5,35,2,0.788,0.8,0.714,1,17.7,24.3,18.5,33.2,5.5,9.5,60,34.8,152,132,BOS,114,1,0,240,240,44,77,0.571,8,24,0.333,26,31,0.839,8,29,37,19,8,2,14,18,122,0.673,0.623,0.312,0.403,23.5,72.5,50,43.2,8.2,3.6,13.4,100,125.5,117.3,14,20,1,4,9,0.5,8,8,1,4,9,13,8,2,1,8,5,40,14,0.906,1,0.667,4,17.3,34.3,25.8,43.9,3.8,3.1,25.4,41.2,200,123,ATL,122,0,2021,2/17/2021,FALSE
826,240,240,37,82,0.451,8,28,0.286,20,24,0.833,6,34,40,15,9,2,13,21,102,0.551,0.5,0.341,0.293,13.6,81,46.5,40.5,9.2,3.5,12.3,100,103.7,106.8,15,25,0.6,4,9,0.444,9,9,1,2,6,8,4,3,1,3,5,43,4,0.742,0.68,0.857,0.714,8.1,38.4,22.5,16.2,5.1,3.1,33.3,38.4,132,115,DET,102,0,1,240,240,41,85,0.482,8,28,0.286,15,24,0.625,8,38,46,29,8,7,13,20,105,0.549,0.529,0.329,0.282,19,86.4,53.5,70.7,8.1,13,12,100,106.8,103.7,14,22,0.778,4,8,0.667,5,7,0.8,4,8,10,7,3,2,5,6,37,13,0.815,0.786,1,0.714,19.1,33.8,23.3,42.5,8.5,15.5,21.6,37.7,169,111,CHI,105,1,2021,2/17/2021,FALSE
827,240,240,41,85,0.482,8,28,0.286,15,24,0.625,8,38,46,29,8,7,13,20,105,0.549,0.529,0.329,0.282,19,86.4,53.5,70.7,8.1,13,12,100,106.8,103.7,14,22,0.778,4,8,0.667,5,7,0.8,4,8,10,7,3,2,5,6,37,13,0.815,0.786,1,0.714,19.1,33.8,23.3,42.5,8.5,15.5,21.6,37.7,169,111,CHI,105,1,0,240,240,37,82,0.451,8,28,0.286,20,24,0.833,6,34,40,15,9,2,13,21,102,0.551,0.5,0.341,0.293,13.6,81,46.5,40.5,9.2,3.5,12.3,100,103.7,106.8,15,25,0.6,4,9,0.444,9,9,1,2,6,8,4,3,1,3,5,43,4,0.742,0.68,0.857,0.714,8.1,38.4,22.5,16.2,5.1,3.1,33.3,38.4,132,115,DET,102,0,2021,2/17/2021,TRUE
828,265,265,44,97,0.454,13,36,0.361,11,12,0.917,7,42,49,28,8,5,15,22,112,0.548,0.521,0.371,0.124,15.9,82.4,51.6,63.6,7.4,11.6,12.8,100,103.1,110.4,10,16,0.857,5,10,0.556,4,5,1,2,15,15,11,3,3,5,5,24,17,0.874,0.857,0.833,0.429,10.4,39.6,21.3,39.3,4.6,9.4,25,28.5,169,118,MIA,112,0,1,265,265,43,95,0.453,18,52,0.346,16,21,0.762,9,37,46,32,10,1,16,19,120,0.576,0.547,0.547,0.221,17.6,84.1,48.4,74.4,9.2,1.6,13.3,100,110.4,103.1,10,25,1,5,20,0.571,4,6,1,3,7,8,11,3,1,6,4,26,25,1,1,0.8,1.5,8.2,34,15.8,41.7,4.6,4.1,28.6,31,230,111,GSW,120,1,2021,2/17/2021,FALSE
829,265,265,43,95,0.453,18,52,0.346,16,21,0.762,9,37,46,32,10,1,16,19,120,0.576,0.547,0.547,0.221,17.6,84.1,48.4,74.4,9.2,1.6,13.3,100,110.4,103.1,10,25,1,5,20,0.571,4,6,1,3,7,8,11,3,1,6,4,26,25,1,1,0.8,1.5,8.2,34,15.8,41.7,4.6,4.1,28.6,31,230,111,GSW,120,1,0,265,265,44,97,0.454,13,36,0.361,11,12,0.917,7,42,49,28,8,5,15,22,112,0.548,0.521,0.371,0.124,15.9,82.4,51.6,63.6,7.4,11.6,12.8,100,103.1,110.4,10,16,0.857,5,10,0.556,4,5,1,2,15,15,11,3,3,5,5,24,17,0.874,0.857,0.833,0.429,10.4,39.6,21.3,39.3,4.6,9.4,25,28.5,169,118,MIA,112,0,2021,2/17/2021,TRUE
830,240,240,42,98,0.429,13,40,0.325,17,20,0.85,17,36,53,19,12,3,13,15,114,0.534,0.495,0.408,0.204,30.9,80,53,45.2,12.1,5,10.9,100,114.6,96.5,9,23,1,4,12,1,7,8,1,5,15,20,7,3,1,3,3,24,25,1.25,1.25,1,0.667,13.8,50.4,30.3,67.9,10.4,5.7,22.3,33.2,246,107,UTA,114,0,1,240,240,38,86,0.442,9,26,0.346,11,17,0.647,9,38,47,18,5,2,16,19,96,0.513,0.494,0.302,0.198,20,69.1,47,47.4,5,3.4,14.6,100,96.5,114.6,6,18,1,2,5,1,4,5,1,2,8,9,6,2,2,5,4,16,2,1.031,1.167,0.571,0.667,7.2,32.3,20,27.3,4.1,7.1,36.8,30.7,158,121,LAC,96,1,2021,2/17/2021,TRUE
831,240,240,38,86,0.442,9,26,0.346,11,17,0.647,9,38,47,18,5,2,16,19,96,0.513,0.494,0.302,0.198,20,69.1,47,47.4,5,3.4,14.6,100,96.5,114.6,6,18,1,2,5,1,4,5,1,2,8,9,6,2,2,5,4,16,2,1.031,1.167,0.571,0.667,7.2,32.3,20,27.3,4.1,7.1,36.8,30.7,158,121,LAC,96,1,0,240,240,42,98,0.429,13,40,0.325,17,20,0.85,17,36,53,19,12,3,13,15,114,0.534,0.495,0.408,0.204,30.9,80,53,45.2,12.1,5,10.9,100,114.6,96.5,9,23,1,4,12,1,7,8,1,5,15,20,7,3,1,3,3,24,25,1.25,1.25,1,0.667,13.8,50.4,30.3,67.9,10.4,5.7,22.3,33.2,246,107,UTA,114,0,2021,2/17/2021,FALSE
832,240,240,35,78,0.449,19,41,0.463,24,28,0.857,6,33,39,25,5,3,18,25,113,0.626,0.571,0.526,0.359,14,82.5,47,71.4,5,5.3,16.6,100,112.3,121.2,7,14,1,5,9,1,8,8,1,2,7,8,6,2,1,4,6,22,6,1.5,1.5,1,1,11.2,30.8,19.8,35.6,4.1,9.3,58.1,30.6,234,126,OKC,113,0,1,240,240,42,83,0.506,12,26,0.462,26,33,0.788,7,37,44,31,14,4,12,18,122,0.626,0.578,0.313,0.398,17.5,86,53,73.8,13.9,10.8,11,100,121.2,112.3,9,14,0.75,6,10,1,7,8,1,5,10,12,12,5,2,3,5,22,17,0.875,0.875,1,1,21.4,32.2,24.7,45.5,9.1,10.6,33.3,26.5,174,119,MEM,122,1,2021,2/17/2021,FALSE
833,240,240,42,83,0.506,12,26,0.462,26,33,0.788,7,37,44,31,14,4,12,18,122,0.626,0.578,0.313,0.398,17.5,86,53,73.8,13.9,10.8,11,100,121.2,112.3,9,14,0.75,6,10,1,7,8,1,5,10,12,12,5,2,3,5,22,17,0.875,0.875,1,1,21.4,32.2,24.7,45.5,9.1,10.6,33.3,26.5,174,119,MEM,122,1,0,240,240,35,78,0.449,19,41,0.463,24,28,0.857,6,33,39,25,5,3,18,25,113,0.626,0.571,0.526,0.359,14,82.5,47,71.4,5,5.3,16.6,100,112.3,121.2,7,14,1,5,9,1,8,8,1,2,7,8,6,2,1,4,6,22,6,1.5,1.5,1,1,11.2,30.8,19.8,35.6,4.1,9.3,58.1,30.6,234,126,OKC,113,0,2021,2/17/2021,TRUE
834,265,265,49,97,0.505,13,26,0.5,23,27,0.852,10,41,51,31,5,7,14,18,134,0.615,0.572,0.268,0.278,23.3,78.8,53.7,63.3,4.5,10.4,11.4,100,119.7,114.4,13,22,0.619,6,7,0.857,9,11,1,3,13,16,10,3,4,5,4,36,20,0.699,0.682,0.625,0.524,8.1,29.1,19.6,34.3,3.1,10.5,17.9,29.5,141,122,IND,134,0,1,265,265,45,107,0.421,15,40,0.375,23,25,0.92,11,33,44,37,12,8,11,20,128,0.542,0.491,0.374,0.234,21.2,76.7,46.3,82.2,10.7,11.3,8.5,100,114.4,119.7,13,25,1,5,13,0.667,12,12,1,4,7,10,13,3,3,3,4,31,9,1.042,1,0.6,1,13.4,48.9,28.5,64,5.3,12.7,25.8,36,222,130,MIN,128,1,2021,2/17/2021,TRUE
835,265,265,45,107,0.421,15,40,0.375,23,25,0.92,11,33,44,37,12,8,11,20,128,0.542,0.491,0.374,0.234,21.2,76.7,46.3,82.2,10.7,11.3,8.5,100,114.4,119.7,13,25,1,5,13,0.667,12,12,1,4,7,10,13,3,3,3,4,31,9,1.042,1,0.6,1,13.4,48.9,28.5,64,5.3,12.7,25.8,36,222,130,MIN,128,1,0,265,265,49,97,0.505,13,26,0.5,23,27,0.852,10,41,51,31,5,7,14,18,134,0.615,0.572,0.268,0.278,23.3,78.8,53.7,63.3,4.5,10.4,11.4,100,119.7,114.4,13,22,0.619,6,7,0.857,9,11,1,3,13,16,10,3,4,5,4,36,20,0.699,0.682,0.625,0.524,8.1,29.1,19.6,34.3,3.1,10.5,17.9,29.5,141,122,IND,134,0,2021,2/17/2021,FALSE
836,240,240,46,90,0.511,18,41,0.439,16,18,0.889,7,24,31,26,6,7,9,19,126,0.643,0.611,0.456,0.2,17.5,57.1,37.8,56.5,6.4,12.3,8.4,100,133.7,131.6,14,28,0.833,7,16,0.667,8,8,1,3,8,8,16,2,4,4,4,43,14,1,1,1,0.6,11.3,23.9,12.9,71.8,3.2,8.8,24,42.1,159,143,POR,126,0,1,240,240,43,89,0.483,15,32,0.469,23,29,0.793,18,33,51,25,5,1,11,15,124,0.609,0.567,0.36,0.326,42.9,82.5,62.2,58.1,5.3,2,9.8,100,131.6,133.7,12,18,1,5,10,1,11,15,1,7,10,17,6,2,1,3,4,36,16,1.015,1,0.857,1,27.6,41.8,34.3,29.3,5.9,3.2,22.2,32.2,209,137,NOP,124,1,2021,2/17/2021,TRUE
837,240,240,43,89,0.483,15,32,0.469,23,29,0.793,18,33,51,25,5,1,11,15,124,0.609,0.567,0.36,0.326,42.9,82.5,62.2,58.1,5.3,2,9.8,100,131.6,133.7,12,18,1,5,10,1,11,15,1,7,10,17,6,2,1,3,4,36,16,1.015,1,0.857,1,27.6,41.8,34.3,29.3,5.9,3.2,22.2,32.2,209,137,NOP,124,1,0,240,240,46,90,0.511,18,41,0.439,16,18,0.889,7,24,31,26,6,7,9,19,126,0.643,0.611,0.456,0.2,17.5,57.1,37.8,56.5,6.4,12.3,8.4,100,133.7,131.6,14,28,0.833,7,16,0.667,8,8,1,3,8,8,16,2,4,4,4,43,14,1,1,1,0.6,11.3,23.9,12.9,71.8,3.2,8.8,24,42.1,159,143,POR,126,0,2021,2/17/2021,FALSE
838,240,240,33,87,0.379,7,27,0.259,16,19,0.842,10,36,46,16,7,5,16,14,89,0.467,0.42,0.31,0.218,20,78.3,47.9,48.5,7.2,8.6,14.4,100,91.1,109.5,11,19,0.579,3,7,0.5,7,7,1,6,7,9,5,2,1,5,4,25,-1,0.75,0.75,1,1,19.5,31.5,18.6,50.7,6.1,7,25.8,30.9,146,119,NYK,89,0,1,240,240,42,92,0.457,16,34,0.471,7,10,0.7,10,40,50,27,10,7,12,15,107,0.555,0.543,0.37,0.109,21.7,80,52.1,64.3,10.2,11.7,11.1,100,109.5,91.1,10,24,1,5,7,1,5,5,1,4,14,16,7,2,2,4,4,30,22,1.5,1.5,1,2,25.8,37,24.1,32.9,5.9,15.4,50,33.2,174,99,ORL,107,1,2021,2/17/2021,FALSE
839,240,240,42,92,0.457,16,34,0.471,7,10,0.7,10,40,50,27,10,7,12,15,107,0.555,0.543,0.37,0.109,21.7,80,52.1,64.3,10.2,11.7,11.1,100,109.5,91.1,10,24,1,5,7,1,5,5,1,4,14,16,7,2,2,4,4,30,22,1.5,1.5,1,2,25.8,37,24.1,32.9,5.9,15.4,50,33.2,174,99,ORL,107,1,0,240,240,33,87,0.379,7,27,0.259,16,19,0.842,10,36,46,16,7,5,16,14,89,0.467,0.42,0.31,0.218,20,78.3,47.9,48.5,7.2,8.6,14.4,100,91.1,109.5,11,19,0.579,3,7,0.5,7,7,1,6,7,9,5,2,1,5,4,25,-1,0.75,0.75,1,1,19.5,31.5,18.6,50.7,6.1,7,25.8,30.9,146,119,NYK,89,0,2021,2/17/2021,TRUE
840,240,240,42,92,0.457,15,47,0.319,14,18,0.778,9,30,39,26,13,6,18,24,113,0.565,0.538,0.511,0.196,18.4,81.1,45.3,61.9,12.2,10.9,15.3,100,106.3,111,11,24,0.75,4,9,0.667,4,6,1,3,8,10,7,3,2,7,5,28,11,1,1,0.8,0.667,12,37.2,22.9,34.3,6.7,7.1,34,37.6,154,121,HOU,113,0,1,240,240,39,81,0.481,12,26,0.462,28,32,0.875,7,40,47,23,12,6,20,21,118,0.621,0.556,0.321,0.395,18.9,81.6,54.7,59,11.3,13.3,17.4,100,111,106.3,10,21,1,4,6,1,10,12,1,2,14,15,9,4,2,6,5,31,14,1.25,1.25,1,2,23.3,37.5,30.1,45.1,7.3,5.9,51.5,36.5,241,113,PHI,118,1,2021,2/17/2021,FALSE
841,240,240,39,81,0.481,12,26,0.462,28,32,0.875,7,40,47,23,12,6,20,21,118,0.621,0.556,0.321,0.395,18.9,81.6,54.7,59,11.3,13.3,17.4,100,111,106.3,10,21,1,4,6,1,10,12,1,2,14,15,9,4,2,6,5,31,14,1.25,1.25,1,2,23.3,37.5,30.1,45.1,7.3,5.9,51.5,36.5,241,113,PHI,118,1,0,240,240,42,92,0.457,15,47,0.319,14,18,0.778,9,30,39,26,13,6,18,24,113,0.565,0.538,0.511,0.196,18.4,81.1,45.3,61.9,12.2,10.9,15.3,100,106.3,111,11,24,0.75,4,9,0.667,4,6,1,3,8,10,7,3,2,7,5,28,11,1,1,0.8,0.667,12,37.2,22.9,34.3,6.7,7.1,34,37.6,154,121,HOU,113,0,2021,2/17/2021,TRUE
842,240,240,48,92,0.522,17,38,0.447,15,18,0.833,10,32,42,23,7,7,11,26,128,0.641,0.614,0.413,0.196,21.7,78,48.3,47.9,6.9,13.2,9.9,100,126.3,128.3,13,25,0.8,5,10,1,6,6,1,3,8,10,9,2,4,3,5,35,10,1.014,1,0.75,0.429,10.8,31.5,18.5,36.2,3.8,12.2,28.6,31.3,173,136,DEN,128,0,1,240,240,44,86,0.512,15,33,0.455,27,34,0.794,9,36,45,31,7,3,13,20,130,0.644,0.599,0.384,0.395,22,78.3,51.7,70.5,6.9,5.6,11.4,100,128.3,126.3,9,20,1,9,11,1,8,8,1,4,9,13,12,2,1,8,5,35,14,1.205,1.227,1,0.727,13.1,35.5,21.9,39.3,2.4,5,31.2,30.6,230,134,WAS,130,1,2021,2/17/2021,FALSE
843,240,240,44,86,0.512,15,33,0.455,27,34,0.794,9,36,45,31,7,3,13,20,130,0.644,0.599,0.384,0.395,22,78.3,51.7,70.5,6.9,5.6,11.4,100,128.3,126.3,9,20,1,9,11,1,8,8,1,4,9,13,12,2,1,8,5,35,14,1.205,1.227,1,0.727,13.1,35.5,21.9,39.3,2.4,5,31.2,30.6,230,134,WAS,130,1,0,240,240,48,92,0.522,17,38,0.447,15,18,0.833,10,32,42,23,7,7,11,26,128,0.641,0.614,0.413,0.196,21.7,78,48.3,47.9,6.9,13.2,9.9,100,126.3,128.3,13,25,0.8,5,10,1,6,6,1,3,8,10,9,2,4,3,5,35,10,1.014,1,0.75,0.429,10.8,31.5,18.5,36.2,3.8,12.2,28.6,31.3,173,136,DEN,128,0,2021,2/17/2021,TRUE
844,240,240,38,77,0.494,18,39,0.462,15,24,0.625,8,31,39,23,9,3,13,18,109,0.622,0.61,0.506,0.312,21.6,75.6,50,60.5,9.8,5.7,12.9,100,118.5,106.5,7,17,1,6,8,0.857,6,7,1,3,7,8,11,2,1,5,6,23,18,0.965,1,1,1.333,19.9,34.7,20.8,48.3,3.9,20.8,100,33.6,149,115,BRK,109,0,1,240,240,40,83,0.482,8,30,0.267,10,14,0.714,10,29,39,21,7,4,16,16,98,0.55,0.53,0.361,0.169,24.4,78.4,50,52.5,7.6,10.5,15.2,100,106.5,118.5,14,23,1,2,6,1,3,6,1,5,8,9,7,3,1,3,3,32,9,1.5,1.5,1,0.6,17.1,100,56.6,51.9,16.7,11.1,32.2,39.6,300,127,LAL,98,1,2021,2/18/2021,TRUE
845,240,240,40,83,0.482,8,30,0.267,10,14,0.714,10,29,39,21,7,4,16,16,98,0.55,0.53,0.361,0.169,24.4,78.4,50,52.5,7.6,10.5,15.2,100,106.5,118.5,14,23,1,2,6,1,3,6,1,5,8,9,7,3,1,3,3,32,9,1.5,1.5,1,0.6,17.1,100,56.6,51.9,16.7,11.1,32.2,39.6,300,127,LAL,98,1,0,240,240,38,77,0.494,18,39,0.462,15,24,0.625,8,31,39,23,9,3,13,18,109,0.622,0.61,0.506,0.312,21.6,75.6,50,60.5,9.8,5.7,12.9,100,118.5,106.5,7,17,1,6,8,0.857,6,7,1,3,7,8,11,2,1,5,6,23,18,0.965,1,1,1.333,19.9,34.7,20.8,48.3,3.9,20.8,100,33.6,149,115,BRK,109,0,2021,2/18/2021,FALSE
846,240,240,38,78,0.487,12,35,0.343,22,23,0.957,2,35,37,26,6,6,9,21,110,0.624,0.564,0.449,0.295,5.1,70,41.6,68.4,6.3,11.1,9.3,100,116.3,101.5,9,18,1,4,8,1,7,8,1,1,7,7,8,2,2,3,5,29,19,1.5,1.5,1,0.667,8.3,34.2,19.2,95.9,4.5,15.8,43.6,48.6,300,112,TOR,110,0,1,240,240,35,88,0.398,10,34,0.294,16,23,0.696,15,37,52,23,6,2,15,23,96,0.489,0.455,0.386,0.261,30,94.9,58.4,65.7,6.3,4.7,13.3,100,101.5,116.3,8,20,0.571,3,7,0.429,7,13,1,3,11,12,8,2,2,6,6,23,6,0.721,0.688,0.875,0.65,37.5,36.5,21.1,42,6.9,11,40,38,162,121,MIL,96,1,2021,2/18/2021,TRUE
847,240,240,35,88,0.398,10,34,0.294,16,23,0.696,15,37,52,23,6,2,15,23,96,0.489,0.455,0.386,0.261,30,94.9,58.4,65.7,6.3,4.7,13.3,100,101.5,116.3,8,20,0.571,3,7,0.429,7,13,1,3,11,12,8,2,2,6,6,23,6,0.721,0.688,0.875,0.65,37.5,36.5,21.1,42,6.9,11,40,38,162,121,MIL,96,1,0,240,240,38,78,0.487,12,35,0.343,22,23,0.957,2,35,37,26,6,6,9,21,110,0.624,0.564,0.449,0.295,5.1,70,41.6,68.4,6.3,11.1,9.3,100,116.3,101.5,9,18,1,4,8,1,7,8,1,1,7,7,8,2,2,3,5,29,19,1.5,1.5,1,0.667,8.3,34.2,19.2,95.9,4.5,15.8,43.6,48.6,300,112,TOR,110,0,2021,2/18/2021,FALSE
